"TextTitle","Text_Author","Text_year_creation","Text_genre","KeyWord","DependentWord","Part_of_speech","Total_Frequency"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","распространявшегося","VERB_CHILD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","распространявший","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","свой","OTHER","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","сена (Gen)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","сильный","ADJ","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","слыша (Nom)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","слышать","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","слышаться","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","смешать","VERB_CHILD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","спиртовой","ADJ","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","табак (Dat)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","тем","PRON","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","тяжкий","ADJ","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","усилившийся","VERB_CHILD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","успеть","VERB_CHILD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","человек (Acc)","NOUN","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","чувствоваться","VERB_HEAD","1"
"Война мир","Лев Николаевич Толстой",1863,"роман","запах","яство (Gen)","NOUN","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","–","OTHER","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","без","OTHER","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","болеть","VERB_HEAD","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","в","OTHER","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","ванили","VERB_HEAD","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","вода (Gen)","NOUN","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","втягивать","VERB_HEAD","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","даже","OTHER","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","дождь (Gen)","NOUN","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","доносить","VERB_HEAD","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","дух (Gen)","NOUN","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","едкий","ADJ","1"
"Гиперболоид инженера Гарина (сборник)","Алексей Николаевич Толстой",1927,"рассказ","запах","естественный","ADJ","1"
